,Employee.Number,Vehicle.Name,Vehicle.Description,Branch.,Home.Address,Domiciled.Work.Location,Distance.,Driving..Duration,Idling..Duration,Stop..Duration,Max.Speed,,,,,,,,Calculations,,,,,,,,EmployeeNumber,Driving Duration,Idling Duration,Stop Duration,Max Speed,Distance,Vehicle Name,Vehicle Description,Branch,Home Address,Domiciled Work Location
7087,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,0.6,3.62,1.92,9.32,39.1,,,,,,,,0.06693287,0.053854167,0.017789352,,96.38333333,77.55,25.61666667,,,,,,,,,,,,
7088,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,49.9,39.82,1.95,3.25,109.6,,,,,,,,0.020636574,0.002743056,0.724849537,,29.71666667,3.95,1043.783333,,,,,,,,,,,,
7089,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,1,2.83,1.35,16.22,58.9,,,,,,,,4.63E-05,4.63E-05,0.024583333,,0.066666667,0.066666667,35.4,,,,,,,,,,,,
7090,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,51.3,51.77,7.42,1143.53,109.5,,,,,,,,0.00025463,0.000243056,1.5621875,,0.366666667,0.35,2249.55,,,,,,,,,,,,
7091,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,51.5,45.5,5.75,13.17,110.6,,,,,,,,0.000972222,0.00099537,2.055497685,,1.4,1.433333333,2959.916667,,,,,,,,,,,,
7092,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,8.8,11.5,1.77,1131.92,99.3,,,,,,,,0.007766204,0.004363426,0.003993056,,11.18333333,6.283333333,5.75,,,,,,,,,,,,
7093,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,0.3,1.37,0.32,1.48,20.4,,,,,,,,0.012905093,0.002476852,0.338032407,,18.58333333,3.566666667,486.7666667,,,,,,,,,,,,
7094,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,12.7,12.15,0.88,468.23,101.3,,,,,,,,0.014282407,0.004803241,-,,20.56666667,6.916666667,#VALUE!,,,,,,,,,,,,
7095,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,16.9,17.28,1.2,7.95,99.6,,,,,,,,0.012175926,0.001979167,0.349212963,,17.53333333,2.85,502.8666667,,,,,,,,,,,,
7096,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,0.5,1.9,0.87,17.35,44.4,,,,,,,,0.011747685,0.002256944,0.110532407,,16.91666667,3.25,159.1666667,,,,,,,,,,,,
7097,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,6.2,11.5,2,1.65,65.6,,,,,,,,9.26E-05,9.26E-05,2.689259259,,0.133333333,0.133333333,3872.533333,,,,,,,,,,,,
7098,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,3.1,5.97,1.47,3.77,66.5,,,,,,,,0.014097222,0.003229167,0.046226852,,20.3,4.65,66.56666667,,,,,,,,,,,,
7099,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,0.2,1.55,1.08,33.77,47.8,,,,,,,,0.010231481,0.001180556,6.94E-05,,14.73333333,1.7,0.1,,,,,,,,,,,,
7100,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,0.2,1.48,0.52,8.12,19.8,,,,,,,,0.012256944,0.002384259,0.113993056,,17.65,3.433333333,164.15,,,,,,,,,,,,
7101,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,0.3,2.35,0.98,143.2,25.2,,,,,,,,0.014456019,0.003402778,0.664097222,,20.81666667,4.9,956.3,,,,,,,,,,,,
7102,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,0,0.55,0.32,46.85,11.7,,,,,,,,0.011967593,0.002824074,4.63E-05,,17.23333333,4.066666667,0.066666667,,,,,,,,,,,,
7103,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,14.4,13.57,1.02,128.57,99.1,,,,,,,,0.010324074,0.00130787,0.141388889,,14.86666667,1.883333333,203.6,,,,,,,,,,,,
7104,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,52.9,43.22,2.73,941.05,112.8,,,,,,,,0.013958333,0.004398148,0.582418981,,20.1,6.333333333,838.6833333,,,,,,,,,,,,
7105,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,21.6,22.35,2.95,2.6,98.7,,,,,,,,0.015451389,0.001597222,0.028946759,,22.25,2.3,41.68333333,,,,,,,,,,,,
7106,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,53.4,43.02,1.92,399,110.6,,,,,,,,0.011145833,0.001759259,0.35568287,,16.05,2.533333333,512.1833333,,,,,,,,,,,,
7107,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,19.6,20.88,2.08,2.08,100.7,,,,,,,,0.000208333,0.000243056,0.002604167,,0.3,0.35,3.75,,,,,,,,,,,,
7108,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,13.4,15.22,2.38,3.93,99.3,,,,,,,,0.010717593,0.000949074,0.378634259,,15.43333333,1.366666667,545.2333333,,,,,,,,,,,,
7109,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,0.7,1.73,0.62,37.48,59.4,,,,,,,,0.015775463,0.005046296,0.572835648,,22.71666667,7.266666667,824.8833333,,,,,,,,,,,,
7110,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,2.5,4.25,0.45,3.57,66.9,,,,,,,,0.007037037,0.005289352,0.018043981,,10.13333333,7.616666667,25.98333333,,,,,,,,,,,,
7111,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,0.4,12.05,11.22,10.25,43.2,,,,,,,,0.015625,0.003101852,0.242152778,,22.5,4.466666667,348.7,,,,,,,,,,,,
7112,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,0,0.7,0.67,6.2,4.8,,,,,,,,6.94E-05,6.94E-05,0.000590278,,0.1,0.1,0.85,,,,,,,,,,,,
7113,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,69.9,75.4,7.72,1678.88,112,,,,,,,,0.011597222,0.001770833,0.332349537,,16.7,2.55,478.5833333,,,,,,,,,,,,
7114,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,52.9,45.58,2.05,892.87,110.2,,,,,,,,0.012280093,0.002453704,0.548715278,,17.68333333,3.533333333,790.15,,,,,,,,,,,,
7115,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,0,0.85,0.75,991.93,6.1,,,,,,,,0.009641204,0.001053241,0.610127315,,13.88333333,1.516666667,878.5833333,,,,,,,,,,,,
7116,220,V1806 CS Trade waste,Utility Ford Ranger 4x2 Canopy Single Cab,Trade Waste,Home - Pelican Waters,Northern Corporate Centre,1.3,3.45,0.48,1.9,51.3,,,,,,,,0.010798611,0.002303241,0.601134259,,15.55,3.316666667,865.6333333,,,,,,,,,,,,
7117,221,V1686 Pool retail Nth,Hatch Toyota Prius - Retail Nth Pool Car,Pool Vehicle,Home - MOOLOOLAH VALLEY,Northern Corporate Centre,14.1,20.55,5.72,1,102.4,,,,,,,,0.012777778,0.002997685,0.657696759,,18.4,4.316666667,947.0833333,,,,,,,,,,,,
7118,221,V1686 Pool retail Nth,Hatch Toyota Prius - Retail Nth Pool Car,Pool Vehicle,Home - MOOLOOLAH VALLEY,Northern Corporate Centre,0,0.22,0.22,71.35,0,,,,,,,,0.009259259,0.0071875,0.007986111,,13.33333333,10.35,11.5,,,,,,,,,,,,
7119,221,V1686 Pool retail Nth,Hatch Toyota Prius - Retail Nth Pool Car,Pool Vehicle,Home - MOOLOOLAH VALLEY,Northern Corporate Centre,1.8,9.38,5.12,30.6,39.8,,,,,,,,0.011168981,0.001331019,0.003518519,,16.08333333,1.916666667,5.066666667,,,,,,,,,,,,
7120,221,V1686 Pool retail Nth,Hatch Toyota Prius - Retail Nth Pool Car,Pool Vehicle,Home - MOOLOOLAH VALLEY,Northern Corporate Centre,2.3,5.68,1.75,2.25,70,,,,,,,,0.013993056,0.003854167,5.796226852,,20.15,5.55,8346.566667,,,,,,,,,,,,
7121,221,V1686 Pool retail Nth,Hatch Toyota Prius - Retail Nth Pool Car,Pool Vehicle,Home - MOOLOOLAH VALLEY,Northern Corporate Centre,14.1,18.28,2.2,20128.2,101.9,,,,,,,,0.000173611,0.000196759,0.044340278,,0.25,0.283333333,63.85,,,,,,,,,,,,
7122,221,V1686 Pool retail Nth,Hatch Toyota Prius - Retail Nth Pool Car,Pool Vehicle,Home - MOOLOOLAH VALLEY,Northern Corporate Centre,1.5,6.63,2.63,94.97,68.5,,,,,,,,0.011539352,0.00056713,0.015243056,,16.61666667,0.816666667,21.95,,,,,,,,,,,,
7123,221,V1686 Pool retail Nth,Hatch Toyota Prius - Retail Nth Pool Car,Pool Vehicle,Home - MOOLOOLAH VALLEY,Northern Corporate Centre,3.4,10.08,3.65,3.57,51.3,,,,,,,,0.009988426,0.004814815,0.022581019,,14.38333333,6.933333333,32.51666667,,,,,,,,,,,,
7124,221,V1686 Pool retail Nth,Hatch Toyota Prius - Retail Nth Pool Car,Pool Vehicle,Home - MOOLOOLAH VALLEY,Northern Corporate Centre,12.3,20.8,5.52,4.07,99.5,,,,,,,,0.000393519,0.00037037,0.142939815,,0.566666667,0.533333333,205.8333333,,,,,,,,,,,,
7125,221,V1686 Pool retail Nth,Hatch Toyota Prius - Retail Nth Pool Car,Pool Vehicle,Home - MOOLOOLAH VALLEY,Northern Corporate Centre,14.9,25.8,9.43,113.8,106.3,,,,,,,,0.012280093,0.002256944,0.637592593,,17.68333333,3.25,918.1333333,,,,,,,,,,,,
7126,221,V1686 Pool retail Nth,Hatch Toyota Prius - Retail Nth Pool Car,Pool Vehicle,Home - MOOLOOLAH VALLEY,Northern Corporate Centre,0.5,2.07,0.87,2.18,45.2,,,,,,,,0.013043981,0.002418981,1.751724537,,18.78333333,3.483333333,2522.483333,,,,,,,,,,,,
7127,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,2.9,6.02,1.17,52.73,57.4,,,,,,,,0.014108796,0.002615741,0.047349537,,20.31666667,3.766666667,68.18333333,,,,,,,,,,,,
7128,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,40,83.72,41.93,187.48,93.3,,,,,,,,0.013506944,0.003946759,0.385046296,,19.45,5.683333333,554.4666667,,,,,,,,,,,,
7129,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,10.7,30.9,18.18,32.53,71.3,,,,,,,,0.016493056,0.006527778,0.596134259,,23.75,9.4,858.4333333,,,,,,,,,,,,
7130,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,22.8,30.85,8.15,1.75,105.4,,,,,,,,0.011909722,0.002106481,0.258587963,,17.15,3.033333333,372.3666667,,,,,,,,,,,,
7131,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,2.7,18.75,13.77,20.45,64.4,,,,,,,,0.01462963,0.001539352,0.118854167,,21.06666667,2.216666667,171.15,,,,,,,,,,,,
7132,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0,0.12,0.12,70.88,0,,,,,,,,0.013032407,0.002395833,0.345208333,,18.76666667,3.45,497.1,,,,,,,,,,,,
7133,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0.3,1.68,0.55,17.78,22.6,,,,,,,,0.011331019,0.002534722,2.776944444,,16.31666667,3.65,3998.8,,,,,,,,,,,,
7134,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,16,32.33,8.02,857.88,73,,,,,,,,0.035868056,0.0034375,2.614363426,,51.65,4.95,3764.683333,,,,,,,,,,,,
7135,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,2.8,5.95,1.03,48.4,58,,,,,,,,0.019467593,0.006666667,0.005173611,,28.03333333,9.6,7.45,,,,,,,,,,,,
7136,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,19,19.6,1.55,77.83,98.2,,,,,,,,0.014652778,0.003622685,0.414571759,,21.1,5.216666667,596.9833333,,,,,,,,,,,,
7137,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,24.5,57.4,26.95,19.5,104.6,,,,,,,,0.014409722,0.004340278,0.609398148,,20.75,6.25,877.5333333,,,,,,,,,,,,
7138,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,3.4,7.1,1.67,3.12,62,,,,,,,,0.040856481,0.019363426,0.008842593,,58.83333333,27.88333333,12.73333333,,,,,,,,,,,,
7139,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,26.3,41.28,11.6,176.43,98.9,,,,,,,,0.01412037,0.005983796,0.002696759,,20.33333333,8.616666667,3.883333333,,,,,,,,,,,,
7140,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,14.8,66.38,46.4,42.75,69.8,,,,,,,,0.003368056,0.0015625,0.347766204,,4.85,2.25,500.7833333,,,,,,,,,,,,
7141,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,5.1,8.92,1.8,3736.03,72,,,,,,,,0.012916667,0.005972222,0.205497685,,18.6,8.6,295.9166667,,,,,,,,,,,,
7142,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,2.9,6.52,1.5,57.93,56.1,,,,,,,,0.000416667,0.000416667,6.94E-05,,0.6,0.6,0.1,,,,,,,,,,,,
7143,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0,0.27,0.27,16.43,0,,,,,,,,0.005972222,0.001759259,0.017349537,,8.6,2.533333333,24.98333333,,,,,,,,,,,,
7144,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,13,35.32,18.2,41.98,68.3,,,,,,,,0.007083333,0.000543981,0.001354167,,10.2,0.783333333,1.95,,,,,,,,,,,,
7145,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,20.7,29.88,6.13,14.17,84.3,,,,,,,,0.006631944,0.001875,0.110520833,,9.55,2.7,159.15,,,,,,,,,,,,
7146,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,13.6,21.23,4.98,27.98,80.7,,,,,,,,0.007534722,0.002800926,0.08375,,10.85,4.033333333,120.6,,,,,,,,,,,,
7147,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,17,25.95,6.2,43.15,85,,,,,,,,0.000104167,0.000104167,0.001030093,,0.15,0.15,1.483333333,,,,,,,,,,,,
7148,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0.3,1.15,0.18,90.58,20,,,,,,,,0.003414352,0.000787037,0.001689815,,4.916666667,1.133333333,2.433333333,,,,,,,,,,,,
7149,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0.3,3.07,1.95,35.25,23.2,,,,,,,,0.003923611,0.00125,0.159525463,,5.65,1.8,229.7166667,,,,,,,,,,,,
7150,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0.2,9.75,8.83,62.5,22,,,,,,,,0.023287037,0.000763889,0.210914352,,33.53333333,1.1,303.7166667,,,,,,,,,,,,
7151,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,18.6,41.65,21.77,871.92,90.7,,,,,,,,0.003645833,0.002372685,0.003912037,,5.25,3.416666667,5.633333333,,,,,,,,,,,,
7152,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,2.9,6.07,0.52,58.17,52.2,,,,,,,,0.03494213,0.003449074,0.558101852,,50.31666667,4.966666667,803.6666667,,,,,,,,,,,,
7153,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,34.8,57.17,18.65,63.42,91.7,,,,,,,,0.033171296,0.004618056,0.193009259,,47.76666667,6.65,277.9333333,,,,,,,,,,,,
7154,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,13.5,18.5,2.58,27.17,82.8,,,,,,,,0.006493056,0.001712963,0.001180556,,9.35,2.466666667,1.7,,,,,,,,,,,,
7155,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,4.5,15.95,8.3,3.6,55.9,,,,,,,,0.005844907,0.005821759,2.872407407,,8.416666667,8.383333333,4136.266667,,,,,,,,,,,,
7156,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,24.4,29.28,3.98,18.7,97.8,,,,,,,,0.013275463,0.001030093,0.001863426,,19.11666667,1.483333333,2.683333333,,,,,,,,,,,,
7157,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0.2,1.47,0.45,123.45,19.6,,,,,,,,0.024456019,0.002291667,0.564606481,,35.21666667,3.3,813.0333333,,,,,,,,,,,,
7158,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,2.5,24.12,19.12,75.58,64.8,,,,,,,,0.002916667,0.000752315,0.00244213,,4.2,1.083333333,3.516666667,,,,,,,,,,,,
7159,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,20,27.37,7.02,61.12,91.7,,,,,,,,0.006041667,0.001412037,0.008240741,,8.7,2.033333333,11.86666667,,,,,,,,,,,,
7160,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,5.1,10.25,3.3,821.85,76.5,,,,,,,,0.005162037,0.002256944,0.011168981,,7.433333333,3.25,16.08333333,,,,,,,,,,,,
7161,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,2.8,5.62,1.47,59.18,59.3,,,,,,,,0.026458333,0.005289352,0.164884259,,38.1,7.616666667,237.4333333,,,,,,,,,,,,
7162,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,18.9,27.57,7.18,8.45,91.9,,,,,,,,0.023043981,0.010393519,0.241388889,,33.18333333,14.96666667,347.6,,,,,,,,,,,,
7163,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0.3,1.33,0.25,105.98,19.6,,,,,,,,0.038055556,0.008310185,0.058553241,,54.8,11.96666667,84.31666667,,,,,,,,,,,,
7164,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0.3,2.35,0.95,44.65,21.1,,,,,,,,0.068587963,0.007800926,0.350451389,,98.76666667,11.23333333,504.65,,,,,,,,,,,,
7165,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0.3,1.08,0.12,67.17,18.5,,,,,,,,0.019976852,0.004652778,2.634201389,,28.76666667,6.7,3793.25,,,,,,,,,,,,
7166,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,2.4,22.15,17.53,89.4,60.2,,,,,,,,0.031956019,0.031967593,0.003900463,,46.01666667,46.03333333,5.616666667,,,,,,,,,,,,
7167,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,7.7,14.87,4.75,4.6,64.3,,,,,,,,0.025717593,0.002569444,0.032974537,,37.03333333,3.7,47.48333333,,,,,,,,,,,,
7168,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,49.1,44.58,3.93,41.67,95.6,,,,,,,,0.021226852,0.008738426,0.025300926,,30.56666667,12.58333333,36.43333333,,,,,,,,,,,,
7169,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,54.9,55.07,9.55,844.07,104.3,,,,,,,,0.072511574,0.02474537,0.112777778,,104.4166667,35.63333333,162.4,,,,,,,,,,,,
7170,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,2.8,6.43,2.02,54.13,57.4,,,,,,,,0.067592593,0.009733796,0.363518519,,97.33333333,14.01666667,523.4666667,,,,,,,,,,,,
7171,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,18.7,36.3,14.1,74.15,93.3,,,,,,,,0.027604167,0.005046296,0.091261574,,39.75,7.266666667,131.4166667,,,,,,,,,,,,
7172,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,25.5,42.27,11.32,3.27,101.5,,,,,,,,0.027546296,0.002430556,0.591724537,,39.66666667,3.5,852.0833333,,,,,,,,,,,,
7173,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0.3,40.6,39.23,159.62,15.6,,,,,,,,0.024560185,0.001770833,0.599548611,,35.36666667,2.55,863.35,,,,,,,,,,,,
7174,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0.3,1.77,0.57,27.8,23.9,,,,,,,,0.015717593,0.004594907,0.0021875,,22.63333333,6.616666667,3.15,,,,,,,,,,,,
7175,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0.2,1.55,0.72,4.75,21.3,,,,,,,,0.000590278,0.0003125,0.004733796,,0.85,0.45,6.816666667,,,,,,,,,,,,
7176,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,0.2,1.3,0.47,15.37,23,,,,,,,,0.000543981,0.000543981,0.049236111,,0.783333333,0.783333333,70.9,,,,,,,,,,,,
7177,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,2.7,11.08,6.92,9.88,65.6,,,,,,,,0.001805556,0.000405093,0.002106481,,2.6,0.583333333,3.033333333,,,,,,,,,,,,
7178,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,1.1,15.12,12.47,3.12,59.3,,,,,,,,0.019664352,0.005034722,0.040949074,,28.31666667,7.25,58.96666667,,,,,,,,,,,,
7179,222,V1624 ME Sth,Utility Ford Ranger 4X2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Griffin,Southern Service Centre,17.5,27.43,10.07,65.82,98,,,,,,,,0.009398148,0.002569444,0.000810185,,13.53333333,3.7,1.166666667,,,,,,,,,,,,
